               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.033363,              0.0237,           0.0031578,             0.86897,             0.68451,             0.74053,             0.41092,            0.031716,            0.016984,           0.0020496,            0.004786,            0.004786,            0.004786
                 160,            0.033173,            0.023452,           0.0031111,             0.87044,             0.68526,             0.74087,             0.41108,            0.031705,            0.016978,           0.0020477,            0.004753,            0.004753,            0.004753
                 161,            0.033167,            0.023477,           0.0030538,              0.8691,             0.68655,             0.74263,             0.41147,            0.031694,            0.016972,           0.0020454,             0.00472,             0.00472,             0.00472
                 162,            0.033125,            0.023526,            0.003085,             0.86977,             0.68607,             0.74301,             0.41166,            0.031683,            0.016967,           0.0020427,            0.004687,            0.004687,            0.004687
                 163,            0.033095,            0.023606,           0.0030522,             0.87326,             0.68362,             0.74267,             0.41194,             0.03167,            0.016961,           0.0020407,            0.004654,            0.004654,            0.004654
                 164,            0.033274,            0.023578,            0.003106,             0.87403,             0.68359,             0.74336,             0.41216,            0.031662,            0.016956,           0.0020386,            0.004621,            0.004621,            0.004621
                 165,            0.033024,            0.023552,            0.003059,             0.87476,             0.68357,             0.74352,             0.41285,            0.031648,            0.016951,           0.0020353,            0.004588,            0.004588,            0.004588
                 166,            0.033018,            0.023386,           0.0030701,              0.8743,             0.68359,             0.74401,             0.41287,            0.031634,            0.016944,            0.002033,            0.004555,            0.004555,            0.004555
                 167,            0.033033,            0.023477,            0.003059,             0.87566,             0.68367,             0.74411,              0.4123,            0.031621,            0.016938,           0.0020307,            0.004522,            0.004522,            0.004522
                 168,             0.03302,            0.023276,           0.0031219,             0.87608,             0.68285,             0.74437,             0.41308,             0.03161,            0.016933,           0.0020277,            0.004489,            0.004489,            0.004489
                 169,            0.032995,            0.023364,           0.0030491,             0.87645,             0.68297,             0.74437,              0.4136,            0.031597,            0.016928,           0.0020252,            0.004456,            0.004456,            0.004456
                 170,            0.032976,            0.023387,           0.0030404,                0.88,             0.68002,             0.74414,             0.41363,            0.031586,            0.016923,           0.0020222,            0.004423,            0.004423,            0.004423
                 171,            0.033043,            0.023257,           0.0029915,             0.88113,             0.67929,             0.74481,             0.41368,            0.031574,            0.016917,           0.0020194,             0.00439,             0.00439,             0.00439
                 172,              0.0329,            0.023318,           0.0030187,             0.88095,             0.67935,             0.74439,             0.41396,            0.031562,            0.016913,            0.002017,            0.004357,            0.004357,            0.004357
                 173,            0.032922,            0.023327,           0.0030201,             0.88256,             0.67899,             0.74517,              0.4141,            0.031547,            0.016907,           0.0020138,            0.004324,            0.004324,            0.004324
                 174,            0.032914,            0.023303,           0.0030375,             0.88354,             0.68052,             0.74646,             0.41484,            0.031532,            0.016899,           0.0020117,            0.004291,            0.004291,            0.004291
                 175,            0.032903,            0.023356,           0.0029927,             0.88442,             0.68048,             0.74621,             0.41507,            0.031523,            0.016895,           0.0020089,            0.004258,            0.004258,            0.004258
                 176,             0.03289,            0.023507,           0.0030639,             0.87978,             0.68258,             0.74683,             0.41565,            0.031514,             0.01689,           0.0020062,            0.004225,            0.004225,            0.004225
                 177,            0.032893,             0.02331,           0.0030564,             0.87931,              0.6825,             0.74667,             0.41547,            0.031503,            0.016884,           0.0020035,            0.004192,            0.004192,            0.004192
                 178,            0.032893,             0.02344,            0.003054,             0.87904,             0.68388,             0.74711,             0.41573,            0.031488,            0.016879,           0.0020009,            0.004159,            0.004159,            0.004159
                 179,            0.032772,            0.023321,           0.0030575,             0.87691,             0.68431,             0.74762,             0.41624,            0.031477,            0.016874,            0.001998,            0.004126,            0.004126,            0.004126
                 180,            0.032779,            0.023315,           0.0029849,             0.88121,             0.68401,             0.74739,             0.41635,            0.031465,            0.016869,           0.0019947,            0.004093,            0.004093,            0.004093
                 181,            0.032725,            0.023206,           0.0030591,             0.88024,             0.68412,             0.74756,             0.41637,            0.031453,            0.016864,           0.0019924,             0.00406,             0.00406,             0.00406
                 182,            0.032769,            0.023228,           0.0029506,             0.88208,             0.68289,             0.74718,             0.41664,            0.031441,            0.016859,           0.0019904,            0.004027,            0.004027,            0.004027
                 183,            0.032643,            0.023218,           0.0029728,             0.87956,             0.68366,             0.74731,             0.41655,            0.031431,            0.016854,           0.0019884,            0.003994,            0.003994,            0.003994
                 184,            0.032594,            0.023169,           0.0030103,             0.87835,             0.68617,             0.74745,             0.41684,            0.031419,             0.01685,            0.001986,            0.003961,            0.003961,            0.003961
                 185,            0.032778,            0.023255,           0.0030388,             0.86843,              0.6925,             0.74646,             0.41718,            0.031405,            0.016843,           0.0019836,            0.003928,            0.003928,            0.003928
                 186,            0.032657,            0.023315,           0.0029889,             0.87014,             0.69169,             0.74693,             0.41732,            0.031393,            0.016838,           0.0019818,            0.003895,            0.003895,            0.003895
                 187,            0.032698,            0.023207,           0.0030392,              0.8763,             0.68826,             0.74797,             0.41803,            0.031382,            0.016832,             0.00198,            0.003862,            0.003862,            0.003862
                 188,            0.032516,            0.023223,           0.0030151,             0.87536,             0.68868,             0.74703,             0.41775,            0.031371,            0.016827,            0.001978,            0.003829,            0.003829,            0.003829
                 189,            0.032598,             0.02341,           0.0030146,             0.87424,             0.68999,             0.74716,              0.4178,            0.031358,            0.016822,           0.0019762,            0.003796,            0.003796,            0.003796
                 190,            0.032586,             0.02318,           0.0029493,             0.87578,             0.68982,             0.74851,             0.41842,            0.031347,            0.016816,            0.001974,            0.003763,            0.003763,            0.003763
                 191,            0.032657,            0.023167,           0.0029975,               0.874,             0.69231,             0.74833,             0.41863,            0.031336,            0.016812,           0.0019723,             0.00373,             0.00373,             0.00373
                 192,            0.032596,            0.023239,           0.0030039,             0.87308,             0.69338,             0.74897,             0.41906,            0.031323,            0.016807,           0.0019706,            0.003697,            0.003697,            0.003697
                 193,            0.032598,            0.023014,           0.0029876,             0.87143,             0.69417,             0.74925,             0.41889,            0.031313,            0.016803,            0.001969,            0.003664,            0.003664,            0.003664
                 194,            0.032509,            0.023091,           0.0029129,             0.87145,             0.69498,             0.74951,             0.41896,            0.031304,            0.016799,            0.001968,            0.003631,            0.003631,            0.003631
                 195,            0.032522,            0.023031,           0.0029828,             0.87134,             0.69632,             0.74987,             0.41859,            0.031296,            0.016795,           0.0019665,            0.003598,            0.003598,            0.003598
                 196,            0.032415,            0.023259,           0.0029524,             0.87223,             0.69698,             0.75047,              0.4189,            0.031289,            0.016791,            0.001965,            0.003565,            0.003565,            0.003565
                 197,            0.032439,            0.023045,           0.0029836,             0.87268,              0.6978,             0.75038,             0.41908,             0.03128,            0.016787,            0.001963,            0.003532,            0.003532,            0.003532
                 198,            0.032372,            0.023055,           0.0029725,             0.87177,             0.69767,             0.75045,             0.41963,            0.031269,            0.016783,           0.0019611,            0.003499,            0.003499,            0.003499
                 199,             0.03221,             0.02305,           0.0029318,             0.87077,             0.69922,             0.75117,             0.41966,            0.031259,            0.016776,           0.0019591,            0.003466,            0.003466,            0.003466
                 200,            0.032427,            0.023055,           0.0029241,             0.87123,             0.69937,             0.75113,             0.41961,            0.031248,            0.016772,           0.0019571,            0.003433,            0.003433,            0.003433
                 201,            0.032352,            0.023182,           0.0029782,             0.87062,             0.69899,             0.75037,             0.42021,            0.031238,            0.016766,           0.0019552,              0.0034,              0.0034,              0.0034
                 202,            0.032172,            0.022817,           0.0029342,             0.87147,             0.69764,             0.75052,             0.42059,            0.031227,            0.016762,           0.0019529,            0.003367,            0.003367,            0.003367
                 203,            0.032324,            0.022955,           0.0029211,             0.87355,             0.69719,              0.7502,             0.42031,            0.031218,            0.016758,           0.0019513,            0.003334,            0.003334,            0.003334
                 204,             0.03218,            0.022972,           0.0028892,             0.87168,             0.69885,             0.75127,             0.42091,            0.031207,            0.016754,           0.0019501,            0.003301,            0.003301,            0.003301
                 205,            0.032249,            0.022927,           0.0028609,             0.87201,             0.69936,             0.75174,             0.42121,            0.031195,            0.016749,           0.0019479,            0.003268,            0.003268,            0.003268
                 206,            0.032225,            0.023236,           0.0028816,             0.86946,             0.69904,             0.75127,             0.42118,            0.031184,            0.016743,           0.0019467,            0.003235,            0.003235,            0.003235
                 207,            0.032091,             0.02296,           0.0028765,             0.86993,             0.69893,             0.75124,             0.42199,            0.031178,            0.016738,           0.0019454,            0.003202,            0.003202,            0.003202
                 208,            0.032189,            0.023066,           0.0028525,             0.87112,             0.69792,             0.75148,             0.42214,            0.031171,            0.016732,           0.0019441,            0.003169,            0.003169,            0.003169
                 209,            0.032202,            0.022943,           0.0028483,             0.87036,             0.69858,             0.75119,             0.42191,            0.031161,            0.016728,           0.0019428,            0.003136,            0.003136,            0.003136
                 210,            0.032152,            0.023113,           0.0029206,             0.87079,             0.69856,             0.75177,             0.42235,            0.031152,            0.016721,           0.0019411,            0.003103,            0.003103,            0.003103
                 211,            0.032128,            0.023133,            0.002933,             0.87208,             0.69611,             0.75209,             0.42278,            0.031142,            0.016716,           0.0019395,             0.00307,             0.00307,             0.00307
                 212,            0.032101,            0.022916,           0.0028998,              0.8702,             0.69897,             0.75216,             0.42284,            0.031133,             0.01671,           0.0019382,            0.003037,            0.003037,            0.003037
                 213,            0.032067,            0.022799,           0.0028586,             0.87031,             0.69804,             0.75266,             0.42287,            0.031125,            0.016707,           0.0019368,            0.003004,            0.003004,            0.003004
                 214,            0.032024,            0.022994,           0.0028516,             0.87058,             0.69826,             0.75239,             0.42352,            0.031117,            0.016701,           0.0019353,            0.002971,            0.002971,            0.002971
                 215,            0.031939,            0.022646,           0.0028694,              0.8729,             0.69701,             0.75264,             0.42398,            0.031107,            0.016695,            0.001934,            0.002938,            0.002938,            0.002938
                 216,            0.031836,            0.022906,           0.0028473,             0.87394,             0.69634,             0.75284,             0.42397,            0.031101,            0.016691,           0.0019323,            0.002905,            0.002905,            0.002905
                 217,            0.031884,            0.022836,           0.0028288,             0.87374,             0.69635,              0.7531,               0.424,            0.031091,            0.016684,           0.0019308,            0.002872,            0.002872,            0.002872
                 218,            0.031917,            0.022901,           0.0027885,             0.87354,             0.69588,             0.75242,             0.42412,            0.031082,            0.016679,             0.00193,            0.002839,            0.002839,            0.002839
                 219,              0.0318,            0.022724,           0.0027644,             0.87388,             0.69598,             0.75302,              0.4243,            0.031074,            0.016674,           0.0019291,            0.002806,            0.002806,            0.002806
                 220,            0.031965,            0.022758,           0.0028583,             0.87471,             0.69614,             0.75292,             0.42468,            0.031063,            0.016668,           0.0019278,            0.002773,            0.002773,            0.002773
                 221,            0.031796,            0.022688,           0.0028633,             0.87456,             0.69576,             0.75308,             0.42462,            0.031054,            0.016664,           0.0019272,             0.00274,             0.00274,             0.00274
                 222,            0.031862,            0.022616,           0.0027959,             0.87573,             0.69567,             0.75426,             0.42513,            0.031046,            0.016659,           0.0019262,            0.002707,            0.002707,            0.002707
                 223,            0.031937,            0.022803,           0.0028099,             0.87617,             0.69529,             0.75417,             0.42522,            0.031036,            0.016654,            0.001926,            0.002674,            0.002674,            0.002674
                 224,             0.03179,            0.022654,           0.0028063,             0.87567,             0.69492,              0.7545,             0.42506,            0.031027,             0.01665,           0.0019253,            0.002641,            0.002641,            0.002641
                 225,            0.031738,             0.02282,           0.0028438,             0.87549,             0.69561,             0.75487,             0.42543,            0.031019,            0.016647,           0.0019244,            0.002608,            0.002608,            0.002608
                 226,            0.031628,            0.022563,           0.0028148,             0.87699,             0.69464,             0.75445,             0.42543,            0.031008,            0.016641,           0.0019231,            0.002575,            0.002575,            0.002575
                 227,            0.031714,            0.022741,           0.0028083,             0.87535,             0.69544,             0.75495,             0.42579,            0.030998,            0.016636,           0.0019224,            0.002542,            0.002542,            0.002542
                 228,            0.031601,            0.022654,           0.0027526,             0.87546,              0.6947,             0.75444,             0.42593,             0.03099,            0.016632,           0.0019222,            0.002509,            0.002509,            0.002509
                 229,            0.031606,            0.022553,           0.0027923,             0.87651,             0.69403,             0.75509,             0.42626,            0.030978,            0.016628,           0.0019214,            0.002476,            0.002476,            0.002476
                 230,            0.031628,            0.022476,           0.0027552,             0.87633,             0.69415,              0.7556,             0.42645,            0.030968,            0.016622,           0.0019208,            0.002443,            0.002443,            0.002443
                 231,            0.031616,            0.022614,           0.0028191,             0.87682,             0.69433,             0.75589,             0.42668,            0.030958,            0.016617,           0.0019194,             0.00241,             0.00241,             0.00241
                 232,            0.031518,            0.022648,           0.0027467,              0.8782,             0.69426,              0.7569,             0.42736,            0.030947,            0.016613,           0.0019181,            0.002377,            0.002377,            0.002377
                 233,            0.031601,            0.022524,           0.0027685,             0.87824,             0.69354,             0.75769,             0.42825,            0.030937,            0.016609,           0.0019165,            0.002344,            0.002344,            0.002344
                 234,            0.031536,            0.022648,           0.0028177,              0.8789,             0.69319,             0.75806,             0.42888,            0.030929,            0.016605,           0.0019151,            0.002311,            0.002311,            0.002311
                 235,            0.031443,            0.022429,           0.0027681,             0.87857,             0.69395,             0.75821,             0.42891,            0.030918,            0.016601,           0.0019137,            0.002278,            0.002278,            0.002278
                 236,            0.031428,            0.022571,           0.0027703,             0.88115,             0.69121,             0.75876,             0.42948,            0.030908,            0.016596,           0.0019127,            0.002245,            0.002245,            0.002245
                 237,            0.031442,            0.022519,            0.002729,             0.88102,             0.69113,              0.7594,             0.42984,            0.030898,            0.016592,           0.0019117,            0.002212,            0.002212,            0.002212
                 238,             0.03136,            0.022487,           0.0027063,             0.87981,             0.69228,             0.75988,             0.43009,            0.030891,            0.016588,             0.00191,            0.002179,            0.002179,            0.002179
                 239,            0.031415,            0.022393,           0.0027097,              0.8787,             0.69257,              0.7604,             0.43016,             0.03088,            0.016584,           0.0019083,            0.002146,            0.002146,            0.002146
                 240,            0.031312,            0.022465,           0.0027316,             0.87708,             0.69402,             0.76066,             0.43065,            0.030871,             0.01658,           0.0019068,            0.002113,            0.002113,            0.002113
                 241,            0.031332,            0.022543,           0.0026841,             0.87642,             0.69553,             0.76059,             0.43025,            0.030859,            0.016577,           0.0019053,             0.00208,             0.00208,             0.00208
                 242,            0.031232,            0.022403,           0.0027327,             0.87802,             0.69344,             0.76025,             0.43047,            0.030852,            0.016574,           0.0019039,            0.002047,            0.002047,            0.002047
                 243,            0.031321,            0.022465,           0.0027029,             0.87917,             0.69317,             0.75987,             0.43031,             0.03084,             0.01657,           0.0019018,            0.002014,            0.002014,            0.002014
                 244,            0.031305,            0.022394,            0.002701,             0.87771,             0.69336,             0.76021,             0.43104,            0.030828,            0.016566,           0.0018999,            0.001981,            0.001981,            0.001981
                 245,            0.031176,            0.022206,           0.0026847,             0.87855,             0.69446,             0.76145,             0.43122,            0.030819,            0.016561,           0.0018985,            0.001948,            0.001948,            0.001948
                 246,            0.031143,            0.022535,           0.0026757,             0.87974,             0.69433,             0.76133,             0.43129,            0.030815,            0.016557,           0.0018971,            0.001915,            0.001915,            0.001915
                 247,            0.031127,            0.022113,           0.0026438,             0.87808,             0.69683,             0.76103,             0.43149,            0.030806,            0.016553,           0.0018958,            0.001882,            0.001882,            0.001882
                 248,            0.031108,            0.022234,           0.0026609,             0.88017,             0.69561,             0.76128,              0.4318,            0.030797,            0.016548,           0.0018946,            0.001849,            0.001849,            0.001849
                 249,            0.031033,            0.022312,           0.0026689,             0.87875,             0.69766,             0.76153,             0.43201,            0.030793,            0.016544,           0.0018932,            0.001816,            0.001816,            0.001816
                 250,            0.030932,            0.022128,           0.0027098,             0.87888,             0.69741,             0.76186,             0.43209,            0.030784,            0.016541,           0.0018912,            0.001783,            0.001783,            0.001783
                 251,            0.030954,            0.022276,           0.0026621,             0.88033,             0.69644,             0.76199,             0.43203,            0.030774,            0.016537,           0.0018903,             0.00175,             0.00175,             0.00175
                 252,             0.03093,            0.022317,           0.0026244,             0.87931,              0.6984,             0.76185,             0.43233,            0.030764,            0.016532,           0.0018896,            0.001717,            0.001717,            0.001717
                 253,            0.030941,            0.022356,           0.0026953,              0.8792,             0.69794,             0.76184,             0.43224,            0.030752,            0.016527,           0.0018885,            0.001684,            0.001684,            0.001684
                 254,             0.03096,            0.022287,           0.0026716,               0.881,              0.6965,             0.76208,             0.43257,            0.030746,            0.016525,           0.0018876,            0.001651,            0.001651,            0.001651
                 255,            0.030881,            0.022231,           0.0026346,             0.88109,             0.69605,             0.76191,             0.43288,            0.030737,            0.016521,           0.0018868,            0.001618,            0.001618,            0.001618
                 256,            0.030866,            0.022073,           0.0025975,             0.88228,             0.69539,             0.76191,             0.43322,             0.03073,            0.016516,           0.0018863,            0.001585,            0.001585,            0.001585
                 257,            0.030796,            0.022287,           0.0026381,             0.88307,             0.69502,               0.762,             0.43307,            0.030718,            0.016511,           0.0018851,            0.001552,            0.001552,            0.001552
                 258,            0.030771,            0.022211,           0.0025834,             0.87741,             0.70131,             0.76244,             0.43333,            0.030709,            0.016507,           0.0018842,            0.001519,            0.001519,            0.001519
                 259,            0.030838,            0.022226,           0.0026205,             0.87698,             0.70154,             0.76239,             0.43366,              0.0307,            0.016503,           0.0018829,            0.001486,            0.001486,            0.001486
                 260,            0.030829,            0.022195,           0.0026458,             0.87866,             0.70023,             0.76305,             0.43407,            0.030692,              0.0165,           0.0018817,            0.001453,            0.001453,            0.001453
                 261,            0.030744,            0.021955,           0.0025734,             0.87974,             0.69906,             0.76232,              0.4343,            0.030682,            0.016495,           0.0018803,             0.00142,             0.00142,             0.00142
                 262,             0.03069,            0.022243,           0.0025693,             0.88123,             0.69839,             0.76258,             0.43456,            0.030673,            0.016491,           0.0018789,            0.001387,            0.001387,            0.001387
                 263,            0.030639,            0.021989,           0.0025895,             0.88085,              0.6984,              0.7627,             0.43519,            0.030664,            0.016488,           0.0018771,            0.001354,            0.001354,            0.001354
                 264,            0.030581,            0.022106,           0.0025857,             0.88381,             0.69632,             0.76264,              0.4351,            0.030654,            0.016483,           0.0018756,            0.001321,            0.001321,            0.001321
                 265,            0.030646,             0.02219,           0.0026389,             0.88237,             0.69765,             0.76263,             0.43538,            0.030643,            0.016479,           0.0018742,            0.001288,            0.001288,            0.001288
                 266,            0.030618,              0.0221,           0.0025676,             0.88224,             0.69787,             0.76387,             0.43593,            0.030628,            0.016474,           0.0018736,            0.001255,            0.001255,            0.001255
                 267,             0.03049,            0.021885,           0.0025732,             0.88215,             0.69798,             0.76374,             0.43578,            0.030619,            0.016471,           0.0018726,            0.001222,            0.001222,            0.001222
                 268,            0.030431,            0.021918,           0.0025488,             0.88234,             0.69794,             0.76399,             0.43569,             0.03061,            0.016467,           0.0018714,            0.001189,            0.001189,            0.001189
                 269,            0.030495,              0.0219,           0.0025179,             0.88316,              0.6981,             0.76424,             0.43651,            0.030602,            0.016464,           0.0018701,            0.001156,            0.001156,            0.001156
                 270,            0.030393,            0.021964,           0.0025645,             0.88349,             0.69804,              0.7646,             0.43672,            0.030593,            0.016461,           0.0018688,            0.001123,            0.001123,            0.001123
                 271,            0.030359,             0.02183,            0.002565,             0.88439,              0.6965,             0.76551,             0.43727,            0.030588,            0.016458,           0.0018676,             0.00109,             0.00109,             0.00109
                 272,            0.030434,            0.021829,           0.0024542,             0.88559,             0.69744,             0.76718,             0.43835,            0.030578,            0.016455,           0.0018663,            0.001057,            0.001057,            0.001057
                 273,            0.030363,            0.021846,           0.0025171,             0.88647,             0.69838,             0.76807,             0.43888,            0.030572,            0.016452,            0.001865,            0.001024,            0.001024,            0.001024
                 274,            0.030203,            0.021787,           0.0025193,             0.88705,             0.69879,             0.76861,             0.43947,            0.030562,            0.016449,           0.0018641,            0.000991,            0.000991,            0.000991
                 275,            0.030127,            0.021687,           0.0024539,             0.88632,             0.69993,             0.76864,             0.43977,            0.030555,            0.016446,           0.0018633,            0.000958,            0.000958,            0.000958
                 276,            0.030311,            0.021715,           0.0025175,             0.88613,             0.70085,               0.769,             0.44006,            0.030548,            0.016443,           0.0018626,            0.000925,            0.000925,            0.000925
                 277,            0.030209,            0.021755,           0.0025132,             0.88602,             0.70168,             0.76904,             0.44089,            0.030539,             0.01644,           0.0018623,            0.000892,            0.000892,            0.000892
                 278,            0.030136,            0.021718,            0.002472,             0.88648,             0.70186,             0.76911,             0.44088,            0.030533,            0.016439,           0.0018619,            0.000859,            0.000859,            0.000859
                 279,            0.030067,             0.02159,           0.0024565,             0.88718,             0.70161,             0.76926,             0.44162,            0.030523,            0.016436,           0.0018614,            0.000826,            0.000826,            0.000826
                 280,            0.030053,            0.021806,           0.0024831,             0.88664,             0.70247,             0.76962,             0.44166,            0.030511,            0.016432,           0.0018605,            0.000793,            0.000793,            0.000793
                 281,            0.029985,            0.021631,            0.002511,             0.88646,             0.70254,             0.76964,             0.44177,            0.030501,            0.016428,           0.0018597,             0.00076,             0.00076,             0.00076
                 282,            0.029999,            0.021738,           0.0024462,             0.88645,             0.70231,             0.77001,             0.44205,            0.030495,            0.016426,           0.0018586,            0.000727,            0.000727,            0.000727
                 283,            0.029983,            0.021561,           0.0024455,             0.88634,             0.70264,             0.77022,             0.44231,            0.030486,            0.016422,            0.001858,            0.000694,            0.000694,            0.000694
                 284,            0.029909,            0.021714,           0.0024645,             0.88743,             0.70346,             0.77096,             0.44306,            0.030478,            0.016419,           0.0018576,            0.000661,            0.000661,            0.000661
                 285,            0.029958,            0.021603,           0.0024612,             0.88762,             0.70398,             0.77118,             0.44321,            0.030469,            0.016415,            0.001857,            0.000628,            0.000628,            0.000628
                 286,            0.029823,            0.021349,           0.0024414,             0.88775,             0.70401,             0.77146,             0.44336,            0.030461,            0.016412,           0.0018561,            0.000595,            0.000595,            0.000595
                 287,            0.029877,            0.021602,           0.0024608,             0.88851,             0.70171,             0.77049,             0.44374,            0.030456,            0.016411,           0.0018556,            0.000562,            0.000562,            0.000562
                 288,            0.029732,            0.021358,           0.0024668,              0.8891,             0.70125,             0.77067,             0.44401,            0.030447,            0.016408,           0.0018543,            0.000529,            0.000529,            0.000529
                 289,            0.029651,              0.0214,           0.0024407,             0.89119,             0.70115,             0.77096,             0.44419,             0.03044,            0.016406,           0.0018532,            0.000496,            0.000496,            0.000496
                 290,            0.029648,            0.021431,           0.0024168,             0.89113,             0.70165,             0.77147,             0.44446,            0.030429,            0.016403,           0.0018521,            0.000463,            0.000463,            0.000463
                 291,            0.029571,            0.021509,           0.0024328,             0.89171,             0.70036,              0.7715,             0.44476,            0.030419,            0.016401,           0.0018511,             0.00043,             0.00043,             0.00043
                 292,             0.02954,            0.021393,           0.0024218,              0.8917,             0.70042,             0.77254,             0.44497,            0.030411,            0.016398,           0.0018502,            0.000397,            0.000397,            0.000397
                 293,            0.029509,            0.021296,           0.0023893,             0.89198,             0.70048,             0.77254,             0.44548,            0.030406,            0.016396,            0.001849,            0.000364,            0.000364,            0.000364
                 294,            0.029564,            0.021588,           0.0024331,             0.89168,             0.70037,             0.77273,             0.44569,            0.030399,            0.016395,           0.0018482,            0.000331,            0.000331,            0.000331
                 295,            0.029433,            0.021357,           0.0024181,             0.89202,             0.69995,             0.77298,             0.44602,            0.030392,            0.016394,            0.001847,            0.000298,            0.000298,            0.000298
                 296,            0.029563,            0.021482,           0.0024014,             0.89227,             0.69955,             0.77301,              0.4459,            0.030385,            0.016392,           0.0018462,            0.000265,            0.000265,            0.000265
                 297,            0.029321,            0.021165,           0.0023417,              0.8927,             0.69998,             0.77356,             0.44628,            0.030378,            0.016391,           0.0018455,            0.000232,            0.000232,            0.000232
                 298,            0.029369,            0.021179,           0.0023569,             0.89364,             0.69966,             0.77379,             0.44618,            0.030369,             0.01639,            0.001845,            0.000199,            0.000199,            0.000199
                 299,            0.029309,            0.021079,           0.0023775,             0.89426,             0.69886,             0.77317,             0.44627,            0.030362,            0.016387,           0.0018444,            0.000166,            0.000166,            0.000166
