               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 307,            0.016591,            0.004529,           0.0016329,             0.90358,             0.82511,              0.8851,              0.5973,            0.017617,           0.0041267,           0.0013782,           0.0039285,           0.0039285,           0.0039285
                 308,            0.016567,           0.0045571,           0.0016406,             0.90405,             0.82414,             0.88474,              0.5969,            0.017615,           0.0041261,           0.0013783,           0.0039156,           0.0039156,           0.0039156
                 309,            0.016557,           0.0045218,           0.0015952,             0.90466,             0.82344,             0.88467,             0.59676,            0.017615,           0.0041262,            0.001379,           0.0039027,           0.0039027,           0.0039027
                 310,            0.016612,           0.0045413,           0.0016099,             0.90423,             0.82349,             0.88487,              0.5983,            0.017611,           0.0041255,           0.0013799,           0.0038899,           0.0038899,           0.0038899
                 311,            0.016587,           0.0045502,            0.001644,             0.90519,             0.82293,             0.88506,             0.59752,            0.017607,           0.0041257,           0.0013792,            0.003877,            0.003877,            0.003877
                 312,            0.016476,           0.0045251,           0.0016404,             0.90526,             0.82319,             0.88518,               0.596,            0.017605,           0.0041252,           0.0013782,           0.0038641,           0.0038641,           0.0038641
                 313,            0.016554,           0.0044839,           0.0016261,             0.90519,             0.82378,             0.88585,             0.59542,            0.017601,           0.0041249,           0.0013777,           0.0038512,           0.0038512,           0.0038512
                 314,            0.016495,           0.0044706,           0.0015786,              0.9064,              0.8238,             0.88588,             0.59711,            0.017596,           0.0041239,           0.0013771,           0.0038383,           0.0038383,           0.0038383
                 315,            0.016518,           0.0044982,           0.0016108,             0.90747,             0.82401,             0.88604,             0.59668,            0.017589,           0.0041224,           0.0013766,           0.0038255,           0.0038255,           0.0038255
                 316,            0.016403,           0.0044672,           0.0015971,             0.90789,             0.82407,              0.8864,             0.59653,            0.017587,           0.0041221,           0.0013766,           0.0038126,           0.0038126,           0.0038126
                 317,            0.016407,           0.0044766,           0.0016037,             0.90756,             0.82412,             0.88702,             0.59641,            0.017584,           0.0041215,           0.0013755,           0.0037997,           0.0037997,           0.0037997
                 318,             0.01638,           0.0045151,           0.0016015,             0.90728,             0.82433,             0.88719,              0.5965,             0.01758,           0.0041204,           0.0013758,           0.0037868,           0.0037868,           0.0037868
                 319,            0.016481,           0.0045131,           0.0016092,             0.90744,             0.82523,             0.88831,             0.59729,            0.017576,           0.0041199,           0.0013765,           0.0037739,           0.0037739,           0.0037739
                 320,            0.016361,           0.0045034,           0.0015909,             0.90682,              0.8261,             0.88905,             0.59959,            0.017572,           0.0041191,           0.0013767,           0.0037611,           0.0037611,           0.0037611
                 321,            0.016451,           0.0044776,           0.0016237,             0.90569,             0.82608,             0.88931,             0.59945,            0.017571,           0.0041188,           0.0013775,           0.0037482,           0.0037482,           0.0037482
                 322,             0.01644,           0.0045059,           0.0015573,             0.90691,             0.82613,             0.88975,             0.60161,            0.017564,           0.0041181,           0.0013781,           0.0037353,           0.0037353,           0.0037353
                 323,            0.016383,           0.0044754,           0.0016484,              0.9082,               0.826,             0.89038,             0.60229,            0.017563,           0.0041182,           0.0013794,           0.0037224,           0.0037224,           0.0037224
                 324,            0.016354,           0.0044713,           0.0016009,             0.90732,             0.82575,             0.89043,             0.60313,            0.017561,           0.0041185,           0.0013797,           0.0037095,           0.0037095,           0.0037095
                 325,            0.016397,           0.0045033,           0.0015836,             0.90668,             0.82578,             0.89054,             0.60321,            0.017559,           0.0041183,           0.0013805,           0.0036967,           0.0036967,           0.0036967
                 326,            0.016353,           0.0044554,           0.0015852,             0.90625,             0.82547,             0.89001,              0.6027,            0.017556,           0.0041176,           0.0013807,           0.0036838,           0.0036838,           0.0036838
                 327,            0.016245,           0.0044376,            0.001515,             0.90384,             0.82564,             0.88987,             0.60261,            0.017547,           0.0041159,           0.0013808,           0.0036709,           0.0036709,           0.0036709
                 328,            0.016391,           0.0045001,           0.0015892,              0.9015,             0.83164,             0.89099,              0.6035,            0.017548,           0.0041157,           0.0013812,            0.003658,            0.003658,            0.003658
                 329,            0.016372,           0.0044589,           0.0015894,             0.90139,             0.83195,             0.89047,             0.60341,             0.01754,           0.0041144,           0.0013803,           0.0036451,           0.0036451,           0.0036451
                 330,            0.016351,           0.0044442,           0.0016202,             0.90189,             0.83243,             0.89051,             0.60375,            0.017532,           0.0041138,           0.0013796,           0.0036323,           0.0036323,           0.0036323
                 331,            0.016323,           0.0044793,            0.001573,             0.90336,             0.83153,              0.8908,             0.60163,             0.01753,           0.0041132,            0.001379,           0.0036194,           0.0036194,           0.0036194
                 332,            0.016345,           0.0044822,           0.0015485,             0.90451,              0.8322,              0.8907,             0.60143,            0.017528,           0.0041124,           0.0013784,           0.0036065,           0.0036065,           0.0036065
                 333,            0.016244,           0.0044164,           0.0015835,             0.90523,             0.83216,             0.89138,             0.60187,             0.01752,            0.004111,            0.001378,           0.0035936,           0.0035936,           0.0035936
                 334,            0.016232,           0.0044163,           0.0016034,             0.90567,             0.83297,             0.89134,             0.60256,            0.017514,           0.0041101,           0.0013779,           0.0035807,           0.0035807,           0.0035807
                 335,            0.016321,             0.00445,           0.0015955,             0.90566,             0.83311,             0.89144,             0.60283,            0.017506,           0.0041091,           0.0013791,           0.0035678,           0.0035678,           0.0035678
                 336,            0.016346,           0.0044938,           0.0015378,             0.90518,             0.83286,             0.89144,               0.603,            0.017504,           0.0041086,           0.0013801,            0.003555,            0.003555,            0.003555
                 337,            0.016314,           0.0044766,           0.0015773,             0.90482,             0.83333,             0.89152,             0.60289,            0.017502,           0.0041083,           0.0013811,           0.0035421,           0.0035421,           0.0035421
                 338,            0.016189,           0.0043832,           0.0015924,             0.90513,             0.83448,             0.89187,             0.60284,            0.017498,           0.0041075,           0.0013833,           0.0035292,           0.0035292,           0.0035292
                 339,            0.016163,           0.0043932,            0.001597,             0.90506,             0.83574,             0.89164,             0.60303,            0.017499,           0.0041076,           0.0013847,           0.0035163,           0.0035163,           0.0035163
                 340,            0.016241,           0.0044587,           0.0015878,              0.9047,              0.8362,             0.89197,             0.60306,            0.017494,           0.0041069,           0.0013865,           0.0035034,           0.0035034,           0.0035034
                 341,            0.016248,           0.0043991,           0.0016059,             0.90418,             0.83627,             0.89206,             0.60349,            0.017491,           0.0041062,           0.0013883,           0.0034906,           0.0034906,           0.0034906
                 342,            0.016223,            0.004436,           0.0016285,             0.90281,             0.83607,             0.89215,             0.60328,            0.017489,           0.0041062,           0.0013894,           0.0034777,           0.0034777,           0.0034777
                 343,            0.016136,           0.0043927,           0.0015634,             0.90194,              0.8361,             0.89256,             0.60347,            0.017488,           0.0041065,           0.0013889,           0.0034648,           0.0034648,           0.0034648
                 344,            0.016151,           0.0043964,           0.0015783,             0.90271,             0.83542,             0.89255,             0.60344,             0.01749,           0.0041072,           0.0013885,           0.0034519,           0.0034519,           0.0034519
                 345,             0.01604,           0.0044012,           0.0015187,             0.90163,              0.8355,             0.89177,             0.60449,            0.017489,           0.0041073,           0.0013882,            0.003439,            0.003439,            0.003439
                 346,            0.016096,           0.0043954,           0.0015385,             0.90157,              0.8354,             0.89162,             0.60482,            0.017488,           0.0041069,           0.0013892,           0.0034262,           0.0034262,           0.0034262
                 347,            0.016081,           0.0043828,           0.0015975,             0.90295,             0.83524,             0.89205,             0.60322,            0.017486,           0.0041064,           0.0013902,           0.0034133,           0.0034133,           0.0034133
                 348,            0.016025,           0.0044034,           0.0015577,             0.90532,             0.83522,             0.89186,             0.60315,            0.017481,           0.0041059,           0.0013904,           0.0034004,           0.0034004,           0.0034004
                 349,            0.016137,           0.0044182,           0.0015708,             0.90481,             0.83512,             0.89205,             0.60492,            0.017477,           0.0041056,           0.0013912,           0.0033875,           0.0033875,           0.0033875
                 350,            0.016073,           0.0043863,           0.0015536,             0.90454,             0.83507,             0.89166,             0.60335,            0.017476,           0.0041054,            0.001392,           0.0033746,           0.0033746,           0.0033746
                 351,             0.01608,           0.0044131,           0.0015625,             0.90406,             0.83568,             0.89203,              0.6038,            0.017479,           0.0041061,           0.0013912,           0.0033618,           0.0033618,           0.0033618
                 352,            0.016111,           0.0043948,           0.0015964,             0.90616,             0.83556,             0.89275,             0.60481,            0.017469,           0.0041038,           0.0013905,           0.0033489,           0.0033489,           0.0033489
                 353,            0.016011,           0.0043546,           0.0015806,             0.90989,             0.83528,             0.89289,              0.6053,            0.017464,           0.0041027,           0.0013903,            0.003336,            0.003336,            0.003336
                 354,            0.015986,           0.0044034,           0.0015524,             0.91016,             0.83547,             0.89327,             0.60502,            0.017457,           0.0041016,           0.0013904,           0.0033231,           0.0033231,           0.0033231
                 355,            0.015997,           0.0043476,           0.0015665,             0.91118,             0.83512,             0.89321,             0.60658,            0.017456,           0.0041012,           0.0013908,           0.0033102,           0.0033102,           0.0033102
                 356,            0.015982,           0.0043526,           0.0015698,             0.91227,              0.8355,             0.89397,             0.60786,            0.017453,           0.0041006,           0.0013901,           0.0032974,           0.0032974,           0.0032974
                 357,            0.016018,           0.0043702,           0.0015563,             0.91351,             0.83511,             0.89353,             0.60939,            0.017447,           0.0040996,           0.0013894,           0.0032845,           0.0032845,           0.0032845
                 358,            0.015983,           0.0043173,           0.0015473,             0.91507,             0.83519,             0.89285,              0.6094,            0.017443,           0.0040986,           0.0013903,           0.0032716,           0.0032716,           0.0032716
                 359,            0.015947,           0.0043411,           0.0015445,             0.91609,             0.83505,             0.89234,             0.60973,            0.017435,           0.0040967,           0.0013916,           0.0032587,           0.0032587,           0.0032587
                 360,            0.015908,           0.0043932,           0.0015648,             0.91554,             0.83518,             0.89242,             0.60955,            0.017433,           0.0040963,           0.0013923,           0.0032458,           0.0032458,           0.0032458
                 361,            0.016007,           0.0043355,           0.0015453,             0.91667,              0.8352,             0.89309,             0.60946,            0.017431,           0.0040959,            0.001393,           0.0032329,           0.0032329,           0.0032329
                 362,            0.015967,           0.0043384,           0.0015324,             0.91752,              0.8345,             0.89327,             0.61004,            0.017427,           0.0040942,           0.0013929,           0.0032201,           0.0032201,           0.0032201
                 363,            0.015889,           0.0042947,           0.0015398,             0.91763,             0.83416,             0.89356,             0.61008,            0.017423,            0.004093,           0.0013921,           0.0032072,           0.0032072,           0.0032072
                 364,            0.015885,           0.0043162,           0.0015261,             0.91785,             0.83421,             0.89329,             0.61012,            0.017418,           0.0040922,           0.0013917,           0.0031943,           0.0031943,           0.0031943
                 365,            0.015936,           0.0043345,           0.0015734,             0.91891,              0.8336,             0.89345,              0.6102,            0.017413,           0.0040918,           0.0013913,           0.0031814,           0.0031814,           0.0031814
                 366,            0.015831,           0.0043339,           0.0015372,             0.91978,             0.83295,             0.89294,             0.60966,            0.017409,           0.0040912,           0.0013907,           0.0031685,           0.0031685,           0.0031685
                 367,            0.015882,           0.0043569,           0.0015259,             0.92137,             0.83212,             0.89312,             0.61009,            0.017402,           0.0040905,             0.00139,           0.0031557,           0.0031557,           0.0031557
                 368,            0.015886,           0.0043242,           0.0015178,             0.92115,             0.83296,             0.89393,             0.61068,            0.017398,             0.00409,           0.0013906,           0.0031428,           0.0031428,           0.0031428
                 369,            0.015966,           0.0043545,           0.0015864,              0.9135,             0.84107,             0.89485,             0.61135,            0.017393,           0.0040901,           0.0013902,           0.0031299,           0.0031299,           0.0031299
                 370,            0.015868,           0.0043198,           0.0015606,             0.87612,             0.86664,             0.89414,             0.61072,            0.017389,           0.0040895,           0.0013901,            0.003117,            0.003117,            0.003117
                 371,            0.015822,           0.0042976,            0.001516,              0.8755,             0.86691,             0.89406,             0.61083,            0.017384,            0.004089,            0.001389,           0.0031041,           0.0031041,           0.0031041
                 372,            0.015808,           0.0042871,           0.0015654,             0.87625,             0.86655,              0.8939,             0.61056,            0.017379,           0.0040879,           0.0013883,           0.0030913,           0.0030913,           0.0030913
                 373,            0.015818,           0.0042795,           0.0015473,             0.87618,             0.86729,             0.89501,              0.6106,            0.017376,           0.0040874,           0.0013876,           0.0030784,           0.0030784,           0.0030784
                 374,            0.015739,           0.0042619,            0.001549,             0.87601,             0.86751,             0.89536,             0.61129,            0.017367,           0.0040854,           0.0013872,           0.0030655,           0.0030655,           0.0030655
                 375,            0.015829,           0.0042921,           0.0015364,             0.87662,             0.86806,             0.89573,             0.61131,             0.01736,           0.0040835,           0.0013865,           0.0030526,           0.0030526,           0.0030526
                 376,            0.015782,           0.0042923,           0.0015077,             0.87717,             0.86797,             0.89595,             0.61143,             0.01736,            0.004084,           0.0013864,           0.0030397,           0.0030397,           0.0030397
                 377,            0.015799,           0.0042716,           0.0015322,             0.91577,             0.83898,             0.89599,             0.61156,            0.017355,           0.0040833,           0.0013848,           0.0030269,           0.0030269,           0.0030269
                 378,             0.01573,           0.0043033,           0.0015061,             0.91556,             0.83874,             0.89586,             0.61163,            0.017351,           0.0040821,           0.0013834,            0.003014,            0.003014,            0.003014
                 379,            0.015721,           0.0042913,           0.0015332,              0.9159,              0.8398,               0.896,             0.61225,            0.017345,           0.0040806,           0.0013825,           0.0030011,           0.0030011,           0.0030011
                 380,            0.015604,           0.0042485,           0.0015355,             0.91644,             0.84043,             0.89571,              0.6118,            0.017341,           0.0040797,           0.0013809,           0.0029882,           0.0029882,           0.0029882
                 381,            0.015771,           0.0042776,           0.0015463,             0.91672,             0.84052,             0.89647,             0.61239,            0.017337,           0.0040793,             0.00138,           0.0029753,           0.0029753,           0.0029753
                 382,            0.015688,           0.0043036,            0.001525,             0.91616,              0.8413,             0.89681,             0.61317,            0.017335,           0.0040792,           0.0013791,           0.0029625,           0.0029625,           0.0029625
                 383,            0.015669,           0.0042817,           0.0015188,             0.91698,             0.84046,             0.89658,             0.61269,            0.017332,           0.0040789,           0.0013783,           0.0029496,           0.0029496,           0.0029496
                 384,            0.015722,           0.0042985,           0.0015166,             0.91743,             0.83987,             0.89611,             0.61271,            0.017331,           0.0040792,           0.0013778,           0.0029367,           0.0029367,           0.0029367
                 385,            0.015699,           0.0042838,            0.001486,             0.91802,              0.8405,              0.8963,             0.61296,             0.01733,           0.0040792,           0.0013774,           0.0029238,           0.0029238,           0.0029238
                 386,            0.015643,            0.004279,            0.001508,             0.91787,             0.84089,             0.89625,              0.6128,            0.017327,           0.0040786,           0.0013773,           0.0029109,           0.0029109,           0.0029109
                 387,             0.01563,           0.0042417,            0.001481,             0.91221,             0.84597,             0.89718,              0.6137,            0.017323,           0.0040779,            0.001377,           0.0028981,           0.0028981,           0.0028981
                 388,            0.015618,            0.004231,           0.0014663,             0.91216,             0.84649,             0.89733,              0.6138,            0.017317,           0.0040765,           0.0013768,           0.0028852,           0.0028852,           0.0028852
                 389,            0.015604,           0.0042207,           0.0014932,             0.91196,             0.84709,             0.89729,             0.61413,            0.017312,            0.004076,           0.0013769,           0.0028723,           0.0028723,           0.0028723
                 390,            0.015635,           0.0042442,           0.0014941,             0.91155,             0.84791,             0.89869,             0.61491,            0.017309,           0.0040752,           0.0013767,           0.0028594,           0.0028594,           0.0028594
                 391,            0.015554,           0.0042242,           0.0014768,             0.91148,             0.84916,             0.89856,             0.61455,            0.017303,           0.0040744,           0.0013775,           0.0028465,           0.0028465,           0.0028465
                 392,             0.01562,           0.0042669,           0.0015268,             0.91095,             0.84912,             0.89813,             0.61488,            0.017299,           0.0040736,           0.0013791,           0.0028336,           0.0028336,           0.0028336
                 393,            0.015535,           0.0042308,           0.0014945,             0.91008,             0.85002,             0.89829,             0.61349,            0.017294,           0.0040726,           0.0013796,           0.0028208,           0.0028208,           0.0028208
                 394,            0.015533,           0.0042216,           0.0014968,             0.91062,             0.84977,             0.89829,             0.61384,            0.017289,           0.0040713,             0.00138,           0.0028079,           0.0028079,           0.0028079
                 395,            0.015559,           0.0042035,           0.0014845,              0.9111,             0.84997,             0.89766,             0.61353,            0.017284,           0.0040705,           0.0013806,            0.002795,            0.002795,            0.002795
                 396,            0.015466,           0.0042152,           0.0014811,              0.9125,             0.84872,             0.89711,             0.61345,             0.01728,           0.0040692,            0.001381,           0.0027821,           0.0027821,           0.0027821
                 397,            0.015554,           0.0042162,           0.0015217,             0.91316,             0.84855,             0.89705,             0.61354,            0.017273,           0.0040669,           0.0013805,           0.0027692,           0.0027692,           0.0027692
                 398,            0.015529,           0.0042438,           0.0015377,             0.91364,             0.84836,             0.89716,             0.61367,            0.017268,           0.0040659,           0.0013813,           0.0027564,           0.0027564,           0.0027564
                 399,            0.015463,           0.0042272,            0.001507,             0.91522,             0.84835,             0.89778,              0.6137,            0.017268,           0.0040656,            0.001382,           0.0027435,           0.0027435,           0.0027435
                 400,            0.015451,           0.0042256,           0.0015159,             0.91648,             0.84604,              0.8965,             0.61362,            0.017263,           0.0040647,           0.0013821,           0.0027306,           0.0027306,           0.0027306
                 401,            0.015465,           0.0041828,            0.001544,             0.91704,             0.84662,             0.89571,               0.615,             0.01726,           0.0040638,           0.0013829,           0.0027177,           0.0027177,           0.0027177
                 402,            0.015515,            0.004243,           0.0015242,             0.91681,             0.84792,             0.89742,             0.61571,            0.017261,           0.0040639,           0.0013839,           0.0027048,           0.0027048,           0.0027048
                 403,            0.015347,           0.0041741,           0.0014729,             0.91588,             0.84955,             0.89832,              0.6158,            0.017257,           0.0040631,           0.0013841,            0.002692,            0.002692,            0.002692
                 404,             0.01543,           0.0042067,            0.001532,             0.91683,             0.85016,             0.89884,             0.61504,            0.017254,           0.0040623,           0.0013839,           0.0026791,           0.0026791,           0.0026791
                 405,            0.015402,            0.004201,           0.0014923,             0.91663,             0.85172,             0.89902,             0.61716,             0.01725,           0.0040617,            0.001383,           0.0026662,           0.0026662,           0.0026662
                 406,            0.015383,           0.0041996,           0.0015159,             0.91577,             0.85371,             0.89893,              0.6182,            0.017252,           0.0040615,           0.0013824,           0.0026533,           0.0026533,           0.0026533
                 407,            0.015425,           0.0041807,           0.0014623,             0.91574,             0.85329,             0.89882,             0.61726,            0.017249,           0.0040601,            0.001382,           0.0026404,           0.0026404,           0.0026404
                 408,            0.015372,           0.0041828,            0.001512,              0.9151,             0.85383,              0.8995,             0.61845,            0.017251,           0.0040604,           0.0013825,           0.0026276,           0.0026276,           0.0026276
                 409,            0.015301,           0.0041979,           0.0014608,              0.9141,             0.85423,             0.89944,             0.61975,            0.017248,           0.0040599,           0.0013825,           0.0026147,           0.0026147,           0.0026147
                 410,            0.015429,            0.004198,           0.0015101,             0.91461,             0.85437,             0.89938,              0.6198,            0.017246,           0.0040599,           0.0013837,           0.0026018,           0.0026018,           0.0026018
                 411,            0.015388,            0.004178,           0.0014744,             0.91564,              0.8541,             0.89961,             0.61971,            0.017244,           0.0040592,           0.0013845,           0.0025889,           0.0025889,           0.0025889
                 412,            0.015373,           0.0041825,           0.0014706,             0.91713,             0.85401,             0.89949,             0.62018,            0.017239,           0.0040588,           0.0013853,            0.002576,            0.002576,            0.002576
                 413,            0.015295,           0.0041798,           0.0014799,             0.91855,             0.85377,             0.89954,             0.61945,            0.017238,           0.0040594,           0.0013855,           0.0025632,           0.0025632,           0.0025632
                 414,            0.015286,           0.0041265,           0.0015086,              0.9189,             0.85306,             0.89962,             0.61978,            0.017236,           0.0040593,           0.0013856,           0.0025503,           0.0025503,           0.0025503
                 415,            0.015287,           0.0041505,           0.0015181,              0.9204,             0.85066,              0.8993,             0.62156,            0.017233,           0.0040587,           0.0013855,           0.0025374,           0.0025374,           0.0025374
                 416,             0.01526,           0.0041444,           0.0014583,             0.92107,             0.85099,             0.90046,             0.62206,             0.01723,           0.0040585,           0.0013861,           0.0025245,           0.0025245,           0.0025245
                 417,            0.015177,           0.0041563,           0.0014538,             0.92196,             0.85028,             0.90138,             0.62264,            0.017227,           0.0040584,           0.0013865,           0.0025116,           0.0025116,           0.0025116
                 418,            0.015161,           0.0041317,           0.0014603,             0.92318,             0.85017,             0.90146,             0.62266,            0.017222,           0.0040574,           0.0013865,           0.0024987,           0.0024987,           0.0024987
                 419,            0.015228,           0.0041247,           0.0014898,             0.92454,             0.84938,              0.9017,             0.62322,            0.017217,           0.0040566,           0.0013858,           0.0024859,           0.0024859,           0.0024859
                 420,            0.015254,           0.0041464,           0.0014733,             0.92465,             0.84937,             0.90154,             0.62346,             0.01721,           0.0040554,            0.001386,            0.002473,            0.002473,            0.002473
                 421,            0.015207,           0.0041646,           0.0014704,             0.92471,             0.84824,             0.90087,             0.62348,            0.017204,           0.0040541,           0.0013859,           0.0024601,           0.0024601,           0.0024601
                 422,            0.015226,           0.0041405,           0.0014452,             0.92522,              0.8491,             0.90064,             0.62323,            0.017202,           0.0040544,           0.0013859,           0.0024472,           0.0024472,           0.0024472
                 423,            0.015196,           0.0041513,           0.0014713,             0.92536,             0.84922,             0.90078,             0.62321,            0.017201,           0.0040543,           0.0013851,           0.0024343,           0.0024343,           0.0024343
                 424,            0.015181,           0.0040838,           0.0014895,             0.92522,             0.84909,             0.90089,             0.62178,            0.017198,           0.0040542,           0.0013854,           0.0024215,           0.0024215,           0.0024215
                 425,            0.015131,           0.0041212,           0.0014553,             0.92524,             0.84835,             0.90093,             0.62321,            0.017193,           0.0040531,           0.0013854,           0.0024086,           0.0024086,           0.0024086
                 426,            0.015138,           0.0040948,           0.0014651,             0.92543,             0.84916,              0.9011,             0.62356,            0.017193,           0.0040534,           0.0013869,           0.0023957,           0.0023957,           0.0023957
                 427,            0.015157,           0.0041124,           0.0014532,             0.92594,             0.84949,             0.90085,             0.62337,            0.017187,           0.0040526,           0.0013881,           0.0023828,           0.0023828,           0.0023828
                 428,            0.015086,           0.0040951,           0.0014471,             0.92671,              0.8493,             0.90129,             0.62377,            0.017183,           0.0040525,           0.0013899,           0.0023699,           0.0023699,           0.0023699
                 429,             0.01511,           0.0040987,           0.0014628,             0.92713,             0.85028,             0.90151,             0.62312,            0.017182,           0.0040531,           0.0013909,           0.0023571,           0.0023571,           0.0023571
                 430,            0.015074,            0.004101,           0.0014019,             0.92659,             0.85055,             0.90128,             0.62314,            0.017177,           0.0040523,           0.0013915,           0.0023442,           0.0023442,           0.0023442
                 431,            0.015072,           0.0040941,           0.0014666,             0.92669,             0.85059,             0.90144,             0.62349,            0.017173,           0.0040524,           0.0013914,           0.0023313,           0.0023313,           0.0023313
                 432,            0.015074,           0.0040968,           0.0014129,             0.92679,             0.85097,             0.90165,             0.62376,            0.017169,           0.0040521,           0.0013912,           0.0023184,           0.0023184,           0.0023184
                 433,            0.015093,           0.0040973,           0.0014455,             0.92784,             0.85004,             0.90146,             0.62359,            0.017159,           0.0040511,           0.0013918,           0.0023055,           0.0023055,           0.0023055
                 434,             0.01507,           0.0040764,           0.0014512,             0.92783,             0.84949,             0.90137,             0.62406,            0.017158,           0.0040512,            0.001392,           0.0022927,           0.0022927,           0.0022927
                 435,            0.015003,           0.0040505,           0.0014473,             0.92852,             0.84869,             0.90154,             0.62424,            0.017153,           0.0040508,           0.0013926,           0.0022798,           0.0022798,           0.0022798
                 436,            0.014941,           0.0040452,            0.001425,             0.92433,             0.85187,              0.9022,             0.62563,             0.01715,           0.0040515,           0.0013936,           0.0022669,           0.0022669,           0.0022669
                 437,            0.014934,           0.0040503,           0.0014356,             0.92377,             0.85303,             0.90247,             0.62576,            0.017142,           0.0040501,           0.0013941,            0.002254,            0.002254,            0.002254
                 438,            0.014998,           0.0040475,           0.0014764,             0.92474,             0.85313,             0.90227,             0.62566,             0.01714,             0.00405,           0.0013943,           0.0022411,           0.0022411,           0.0022411
                 439,            0.014927,           0.0040935,            0.001422,             0.92522,             0.85372,             0.90247,             0.62633,            0.017137,           0.0040499,           0.0013941,           0.0022283,           0.0022283,           0.0022283
                 440,            0.014971,           0.0040529,           0.0014925,             0.92621,             0.85104,             0.90174,             0.62611,            0.017136,             0.00405,           0.0013939,           0.0022154,           0.0022154,           0.0022154
                 441,            0.014851,            0.004014,           0.0014395,             0.92527,             0.85274,             0.90263,              0.6264,            0.017133,             0.00405,           0.0013924,           0.0022025,           0.0022025,           0.0022025
                 442,             0.01488,           0.0040389,            0.001437,             0.92581,             0.85269,             0.90199,             0.62603,             0.01713,           0.0040501,           0.0013916,           0.0021896,           0.0021896,           0.0021896
                 443,            0.014951,           0.0040535,           0.0014378,             0.92494,             0.85268,             0.90206,              0.6261,            0.017122,           0.0040489,           0.0013906,           0.0021767,           0.0021767,           0.0021767
                 444,            0.014902,           0.0040612,           0.0014198,             0.92547,             0.85108,             0.90214,             0.62601,            0.017118,           0.0040488,           0.0013903,           0.0021639,           0.0021639,           0.0021639
                 445,            0.014911,           0.0040762,           0.0014515,             0.92627,             0.85172,             0.90228,             0.62691,            0.017114,           0.0040483,           0.0013906,            0.002151,            0.002151,            0.002151
                 446,            0.014866,           0.0040577,           0.0014613,             0.92673,               0.852,             0.90234,             0.62661,            0.017113,           0.0040482,           0.0013912,           0.0021381,           0.0021381,           0.0021381
                 447,            0.014889,           0.0040579,           0.0014519,             0.92629,              0.8515,             0.90254,              0.6267,            0.017108,           0.0040471,           0.0013916,           0.0021252,           0.0021252,           0.0021252
                 448,            0.014893,           0.0040312,           0.0014032,             0.92496,             0.86081,             0.90324,             0.62611,            0.017107,            0.004047,           0.0013919,           0.0021123,           0.0021123,           0.0021123
                 449,            0.014767,           0.0039887,           0.0014017,             0.91941,             0.86064,             0.90323,             0.62472,            0.017105,            0.004047,           0.0013923,           0.0020994,           0.0020994,           0.0020994
                 450,            0.014833,            0.004036,           0.0014229,             0.91789,             0.85942,             0.90217,             0.62433,            0.017101,           0.0040464,           0.0013925,           0.0020866,           0.0020866,           0.0020866
                 451,            0.014754,           0.0040217,           0.0014161,             0.91881,             0.86028,             0.90253,             0.62452,            0.017101,           0.0040465,           0.0013928,           0.0020737,           0.0020737,           0.0020737
                 452,            0.014803,           0.0040164,           0.0014267,             0.91941,             0.85798,             0.90221,             0.62432,            0.017094,           0.0040457,           0.0013932,           0.0020608,           0.0020608,           0.0020608
                 453,            0.014803,           0.0040508,           0.0014452,             0.91981,             0.85543,             0.90214,             0.62542,            0.017087,           0.0040446,           0.0013935,           0.0020479,           0.0020479,           0.0020479
                 454,            0.014724,           0.0039975,           0.0014216,             0.92164,             0.85077,             0.90225,             0.62466,             0.01708,           0.0040436,           0.0013941,            0.002035,            0.002035,            0.002035
                 455,            0.014711,           0.0039877,           0.0014166,             0.92145,             0.85252,             0.90237,             0.62369,            0.017076,           0.0040429,           0.0013947,           0.0020222,           0.0020222,           0.0020222
                 456,             0.01473,           0.0040015,           0.0014432,             0.92405,             0.85034,             0.90241,             0.62493,            0.017071,           0.0040426,           0.0013952,           0.0020093,           0.0020093,           0.0020093
                 457,            0.014713,           0.0039911,           0.0014034,             0.92378,             0.84998,             0.90245,             0.62643,            0.017065,           0.0040428,           0.0013964,           0.0019964,           0.0019964,           0.0019964
                 458,            0.014712,           0.0039829,           0.0014108,              0.9233,             0.85291,             0.90228,             0.62702,             0.01706,           0.0040428,           0.0013974,           0.0019835,           0.0019835,           0.0019835
                 459,             0.01468,           0.0039567,           0.0013844,             0.92343,             0.85471,             0.90224,             0.62632,            0.017062,           0.0040441,           0.0013983,           0.0019706,           0.0019706,           0.0019706
                 460,            0.014655,           0.0040054,           0.0014068,              0.9242,              0.8562,              0.9025,             0.62734,             0.01706,           0.0040444,           0.0013991,           0.0019578,           0.0019578,           0.0019578
                 461,             0.01462,           0.0039337,           0.0014294,             0.92475,              0.8575,             0.90226,             0.62732,            0.017058,           0.0040453,           0.0014001,           0.0019449,           0.0019449,           0.0019449
                 462,             0.01467,           0.0040005,           0.0014319,             0.92515,              0.8494,              0.9022,              0.6274,            0.017058,           0.0040455,           0.0014003,            0.001932,            0.001932,            0.001932
                 463,             0.01468,            0.003977,           0.0013953,              0.9352,              0.8574,             0.90306,             0.62822,            0.017055,           0.0040455,           0.0014003,           0.0019191,           0.0019191,           0.0019191
